Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
FDNY,Tumblr,http://fdny.tumblr.com/,8/2/2012 0:00,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,8/2/2012 0:00,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,8/2/2012 0:00,34
SBS,Twitter,https://twitter.com/NYCWorkforce1,8/2/2012 0:00,522
City Store,Twitter,http://twitter.com/citystorenyc,8/2/2012 0:00,311
DOE,Twitter,http://twitter.com/alumny,8/2/2012 0:00,173
OEM,Twitter,http://twitter.com/NYCOEM,8/2/2012 0:00,9
NYC & Co,Twitter,http://twitter.com/nycgoshop,8/2/2012 0:00,376
LMEC,Twitter,http://twitter.com/nyclmew,8/2/2012 0:00,400
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,8/2/2012 0:00,287
HRA,Twitter,http://twitter.com/nychra,8/2/2012 0:00,745
NYC Digital,Twitter,http://twitter.com/nycdigital,8/2/2012 0:00,"2,298"
energyNYC,Twitter,http://twitter.com/energy_nyc,8/2/2012 0:00,751
DFTA,Twitter,http://twitter.com/NYCaging,8/2/2012 0:00,751
DOE,Twitter,http://twitter.com/TheFundforPS,8/2/2012 0:00,454
MOPD,Twitter,http://twitter.com/nyc_mopd,8/2/2012 0:00,746
NYCCFB,Twitter,http://twitter.com/NYCCFB,8/2/2012 0:00,862
EDC,Twitter,http://twitter.com/AppSciNYC,8/2/2012 0:00,"1,452"
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,8/2/2012 0:00,992
DOE,Twitter,http://twitter.com/nyctf,8/2/2012 0:00,835
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,8/2/2012 0:00,927
City Charter,Twitter,http://twitter.com/CityCharterNYC,8/2/2012 0:00,823
DFTA,Twitter,http://www.twitter.com/timebanksnyc,8/2/2012 0:00,897
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,8/2/2012 0:00,"1,617"
MOME,Twitter,http://www.twitter.com/madeinny,8/2/2012 0:00,"2,862"
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,8/2/2012 0:00,"1,791"
DOI,Twitter,http://twitter.com/DOINews,8/2/2012 0:00,"1,998"
DCA,Twitter,http://twitter.com/nycdca,8/2/2012 0:00,"2,412"
DOE,Twitter,http://twitter.com/iteachnyc,8/2/2012 0:00,"1,584"
CAU,Twitter,www.twitter.com/mayorscau,8/2/2012 0:00,"2,094"
HHC,Twitter,http://twitter.com/HHCnyc,8/2/2012 0:00,"3,045"
MOIA,Twitter,https://twitter.com/NYCimmigrants,8/2/2012 0:00,"2,293"
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,8/2/2012 0:00,"3,023"
DEP,Twitter,http://twitter.com/nycwater,8/2/2012 0:00,"3,769"
DOITT,Twitter,http://twitter.com/nycdoitt,8/2/2012 0:00,"3,623"
PlaNYC,Twitter,http://twitter.com/PlaNYC,8/2/2012 0:00,"3,870"
DYCD,Twitter,http://twitter.com/nycyouth,8/2/2012 0:00,"3,308"
NYCService,Twitter,http://twitter.com/nycservice,8/2/2012 0:00,"3,672"
TLC,Twitter,http://twitter.com/NYCTaxi,8/2/2012 0:00,"3,796"
DOB,Twitter,http://twitter.com/nyc_buildings,8/2/2012 0:00,"4,464"
NYCHA,Twitter,http://twitter.com/NYCHA,8/2/2012 0:00,"4,421"
MOME,Twitter,http://www.twitter.com/nyc_media,8/2/2012 0:00,"8,326"
EDC,Twitter,http://twitter.com/nycedc,8/2/2012 0:00,"8,855"
DOH,Twitter,http://twitter.com/nycHealthy,8/2/2012 0:00,"10,214"
NYC Digital,Twitter,http://twitter.com/nycgov,8/2/2012 0:00,"30,407"
311,Twitter,http://www.twitter.com/NYCASP,8/2/2012 0:00,"11,106"
DOT,Twitter,http://twitter.com/NYC_DOT,8/2/2012 0:00,"17,006"
FDNY,Twitter,http://www.twitter.com/FDNY,8/2/2012 0:00,"32,535"
DOE,Twitter,http://twitter.com/NYCSchools,8/2/2012 0:00,"24,739"
DPR,Twitter,http://twitter.com/NYCParks,8/2/2012 0:00,"27,477"
NYPD,Twitter,http://twitter.com/NYPDnews,8/2/2012 0:00,"37,899"
311,Twitter,http://www.twitter.com/311NYC,8/2/2012 0:00,"30,807"
OEM,Twitter,http://twitter.com/NotifyNYC,8/2/2012 0:00,"41,398"
NYC & Co,Twitter,http://twitter.com/nycgo,8/2/2012 0:00,"61,188"
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,8/2/2012 0:00,"69,204"
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,8/2/2012 0:00,"1,339"
DOF,Twitter,https://twitter.com/nycfinance,8/2/2012 0:00,945
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,8/2/2012 0:00,476
DSNY,Twitter,www.twitter.com/nycrecycles,8/2/2012 0:00,93
FDNY,Twitter,https://twitter.com/joinFDNY,8/2/2012 0:00,"1,691"
Materials for the Arts,Twitter,https://twitter.com/mftanyc,8/2/2012 0:00,"2,180"
MOAE,Twitter,http://twitter.com/youcantoonyc,8/2/2012 0:00,64
NYC Digital,Twitter,https://twitter.com/nycgob,8/2/2012 0:00,270
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,8/2/2012 0:00,284
NYCCFB,Twitter,http://twitter.com/NYCVotes,8/2/2012 0:00,324
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,8/2/2012 0:00,173
Prob,Twitter,www.twitter.com/nycprobation,8/2/2012 0:00,239
Vets,Twitter,http://twitter.com/NYCVeterans,8/2/2012 0:00,336
DRIS,Twitter,https://twitter.com/NYCRecords,8/2/2012 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,8/2/2012 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,8/2/2012 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,8/2/2012 0:00,
311,WordPress,http://311nyc.wordpress.com/,8/2/2012 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,8/2/2012 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,8/2/2012 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,8/2/2012 0:00,
HHS,WordPress,http://hsdata-nyc.org,8/2/2012 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,8/2/2012 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,8/2/2012 0:00,"4,647"
MOIA,WordPress,http://ihwnyc.wordpress.com,8/2/2012 0:00,
HHC,Facebook,http://www.facebook.com/nychhc,9/21/2012 0:00,"1,292"
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,8/2/2012 0:00,
SBS,WordPress,http://workforce1.org,8/2/2012 0:00,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,8/2/2012 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,8/2/2012 0:00,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,8/2/2012 0:00,1
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,8/2/2012 0:00,7
Probation,YouTube,http://www.youtube.com/NYCProbation,8/2/2012 0:00,9
DOITT,YouTube,http://www.youtube.com/doittnews,8/2/2012 0:00,33
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,8/2/2012 0:00,18
HRA,YouTube,http://www.youtube.com/user/HRANYC,8/2/2012 0:00,34
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,8/2/2012 0:00,38
HHC,YouTube,http://www.youtube.com/HHCnyc,8/2/2012 0:00,46
DOE,YouTube,http://www.youtube.com/nycschools,8/2/2012 0:00,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,8/2/2012 0:00,56
OEM,YouTube,http://www.youtube.com/nycoem,8/2/2012 0:00,78
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,8/2/2012 0:00,90
EDC,YouTube,http://www.youtube.com/NYCEDC,8/2/2012 0:00,144
MOME,YouTube,http://www.youtube.com/nycmedia25,8/2/2012 0:00,196
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,8/2/2012 0:00,266
DOT,YouTube,http://www.youtube.com/NYCDOT,8/2/2012 0:00,333
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,8/2/2012 0:00,722
NYPD,YouTube,http://www.youtube.com/nypd,8/2/2012 0:00,"3,147"
DOH,YouTube,http://www.youtube.com/NYCHealth,8/2/2012 0:00,157
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,8/2/2012 0:00,"1,538"
Child Services,Youtube,http://www.youtube.com/user/childservices,8/2/2012 0:00,9
DCA,YouTube,http://www.youtube.com/nycdca,8/2/2012 0:00,25
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,8/2/2012 0:00,0
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,8/2/2012 0:00,218
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,8/2/2012 0:00,7
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,8/2/2012 0:00,2
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,8/2/2012 0:00,10
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,8/2/2012 0:00,10
NYC Gov,YouTube,http://www.youtube.com/nycgov,8/2/2012 0:00,19
NYC Water,Youtube,http://www.youtube.com/nycwater,8/2/2012 0:00,20
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,8/2/2012 0:00,1
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,8/2/2012 0:00,89
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,8/2/2012 0:00,841
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,8/2/2012 0:00,
TOTAL,TOTAL,TOTAL,8/2/2012 0:00,"2,383,470"
DOH,Android,Condom Finder,9/21/2012 0:00,
DOT,Android,You The Man,9/21/2012 0:00,102
MOME,Android,MiNY Venor app,9/21/2012 0:00,343
DOT,Broadcastr,,9/21/2012 0:00,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,9/21/2012 0:00,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,9/21/2012 0:00,16
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,9/21/2012 0:00,163
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,9/21/2012 0:00,277
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,9/21/2012 0:00,243
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,9/21/2012 0:00,307
MOIA,Facebook,http://www.facebook.com/ihwnyc,9/21/2012 0:00,388
City Store,Facebook,http://www.facebook.com/citystorenyc,9/21/2012 0:00,311
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,9/21/2012 0:00,337
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,9/21/2012 0:00,295
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,9/21/2012 0:00,442
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,9/21/2012 0:00,306
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,9/21/2012 0:00,401
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,9/21/2012 0:00,409
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,9/21/2012 0:00,310
DFTA,Facebook,http://www.facebook.com/timebanksnyc,9/21/2012 0:00,318
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,9/21/2012 0:00,542
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,9/21/2012 0:00,428
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,9/21/2012 0:00,525
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,9/21/2012 0:00,491
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,9/21/2012 0:00,474
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,9/21/2012 0:00,292
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,9/21/2012 0:00,513
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,9/21/2012 0:00,305
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,9/21/2012 0:00,659
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,9/21/2012 0:00,"1,069"
SICB1,Facebook,https://www.facebook.com/CB1SI,9/21/2012 0:00,375
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,9/21/2012 0:00,524
DCA,Facebook,http://www.facebook.com/NYCDCA,9/21/2012 0:00,690
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,9/21/2012 0:00,817
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,9/21/2012 0:00,563
NYCHA,Facebook,http://www.facebook.com/NYCHA,9/21/2012 0:00,"1,307"
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,9/21/2012 0:00,"1,224"
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,9/21/2012 0:00,"1,951"
Culture,Facebook,https://www.facebook.com/piypnyc,9/21/2012 0:00,"1,088"
SBS,Facebook,http://www.facebook.com/NYCBusiness,9/21/2012 0:00,"1,373"
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,9/21/2012 0:00,"1,087"
DOT,Facebook,http://www.facebook.com/YouTheManNYC,9/21/2012 0:00,"1,113"
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,9/21/2012 0:00,"2,822"
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,9/21/2012 0:00,"1,262"
GreeNYC,Facebook,https://www.facebook.com/birdienyc,9/21/2012 0:00,"1,700"
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,9/21/2012 0:00,"1,699"
DOH,Facebook,http://www.facebook.com/NYCKnows,9/21/2012 0:00,"1,854"
DOE,Facebook,http://www.facebook.com/nycgrads,9/21/2012 0:00,"1,812"
DEP,Facebook,http://www.facebook.com/nycwater,9/21/2012 0:00,"2,982"
MOME,Facebook,https://www.facebook.com/NYCMedia,9/21/2012 0:00,"3,492"
EDC,Facebook,http://www.facebook.com/NYCEDC,9/21/2012 0:00,"3,998"
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,9/21/2012 0:00,"5,724"
DOT,Facebook,http://www.facebook.com/NYCDOT,9/21/2012 0:00,"4,452"
EDC,Facebook,http://www.facebook.com/AppSciNYC,9/21/2012 0:00,"3,985"
DYCD,Facebook,http://www.facebook.com/nycyouth,9/21/2012 0:00,"5,175"
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,9/21/2012 0:00,"47,041"
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,9/21/2012 0:00,"6,605"
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,9/21/2012 0:00,"5,742"
NYCService,Facebook,http://www.facebook.com/nycservice,9/21/2012 0:00,"6,027"
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,9/21/2012 0:00,"12,484"
DOH,Facebook,http://www.facebook.com/nycquits,9/21/2012 0:00,"9,995"
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,9/21/2012 0:00,"7,962"
DOE,Facebook,http://www.facebook.com/fundforpublicschools,9/21/2012 0:00,"8,372"
DPR,Facebook,http://www.facebook.com/nycparks,9/21/2012 0:00,"18,447"
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,9/21/2012 0:00,"15,214"
DOE,Facebook,http://www.facebook.com/NYCschools,9/21/2012 0:00,"23,311"
DOH,Facebook,http://www.facebook.com/NYCcondom,9/21/2012 0:00,"19,039"
NYC & Co,Facebook,http://www.facebook.com/nycgo,9/21/2012 0:00,"50,133"
FDNY,Facebook,http://www.facebook.com/FDNYhome,9/21/2012 0:00,"108,461"
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,9/21/2012 0:00,20
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,9/21/2012 0:00,126
DOB,Facebook,http://www.facebook.com/NYCBuildings,9/21/2012 0:00,"1,338"
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,9/21/2012 0:00,554
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,9/21/2012 0:00,943
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,9/21/2012 0:00,85
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,9/21/2012 0:00,285
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,9/21/2012 0:00,"3,373"
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,9/21/2012 0:00,138
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,9/21/2012 0:00,"2,042"
MOME,Facebook,http://www.facebook.com/NYCMINY,9/21/2012 0:00,"2,919"
NYC Gov,Facebook,http://www.facebook.com/nycgov,9/21/2012 0:00,"35,272"
NYCCFB,Facebook,http://www.facebook.com/nycvotes,9/21/2012 0:00,230
NYPD,Facebook,https://www.facebook.com/NYPD,9/21/2012 0:00,"77,759"
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,9/21/2012 0:00,75
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,9/21/2012 0:00,88
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,9/21/2012 0:00,60
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,9/21/2012 0:00,75
DOITT,Tumblr,http://nycdoitt.tumblr.com/,9/21/2012 0:00,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,9/21/2012 0:00,369
DEP,Flickr,http://www.flickr.com/photos/nycep,9/21/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,9/21/2012 0:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,9/21/2012 0:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,9/21/2012 0:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,9/21/2012 0:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,9/21/2012 0:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,9/21/2012 0:00,
EDC,Flickr,http://www.flickr.com/nycedc,9/21/2012 0:00,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,9/21/2012 0:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,9/21/2012 0:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,9/21/2012 0:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,9/21/2012 0:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,9/21/2012 0:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,9/21/2012 0:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,9/21/2012 0:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,9/21/2012 0:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,9/21/2012 0:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,9/21/2012 0:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,9/21/2012 0:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,9/21/2012 0:00,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,9/21/2012 0:00,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,9/21/2012 0:00,87
DOH,Foursquare,https://foursquare.com/nychealthy,9/21/2012 0:00,287
DOT,Foursquare,http://foursquare.com/user/7474166,9/21/2012 0:00,4
DPR,Foursquare,https://foursquare.com/nycparks,9/21/2012 0:00,"17,424"
EDC,Foursquare,https://foursquare.com/user/3045331,9/21/2012 0:00,19
FDNY,Foursquare,https://foursquare.com/fdny,9/21/2012 0:00,668
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,9/21/2012 0:00,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,9/21/2012 0:00,"31,123"
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,9/21/2012 0:00,"11,256"
NYCHA,Foursquare,https://foursquare.com/nycha,9/21/2012 0:00,807
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,9/21/2012 0:00,"27,891"
DOT,Instagram,http://web.stagram.com/n/nyc_dot,9/21/2012 0:00,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,9/21/2012 0:00,"12,924"
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,9/21/2012 0:00,"26,581"
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,9/21/2012 0:00,"28,000"
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,9/21/2012 0:00,987
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,9/21/2012 0:00,960
DOT,iPhone app,You The Man,9/21/2012 0:00,"2,713"
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,9/21/2012 0:00,"5,877"
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,9/21/2012 0:00,"2,580"
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,9/21/2012 0:00,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,9/21/2012 0:00,531
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,9/21/2012 0:00,"2,299"
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,9/21/2012 0:00,"22,691"
SBS,Twitter,https://twitter.com/NYCWorkforce1,9/21/2012 0:00,600
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,9/21/2012 0:00,"1,046"
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,9/21/2012 0:00,"4,767"
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,9/21/2012 0:00,134
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,9/21/2012 0:00,163
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,9/21/2012 0:00,"2,300"
SBS,Linked-In,http://www.linkedin.com/company/workforce1,9/21/2012 0:00,751
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,9/21/2012 0:00,158
DOE,Newsletter,,9/21/2012 0:00,"370,351"
DOT,Newsletter,,9/21/2012 0:00,"80,831"
NYC Digital: external newsletter,Newsletter,,9/21/2012 0:00,198
NYC Gov,Newsletter,0,9/21/2012 0:00,"594,039"
NYCHA,Newsletter,,9/21/2012 0:00,"44,983"
OEM,Newsletter,,9/21/2012 0:00,"47,473"
,nyc.gov,2800000,9/21/2012 0:00,
nycgov,Pinterest,http://pinterest.com/nycgov,9/21/2012 0:00,
DOH,Pinterest,http://pinterest.com/nychealth,9/21/2012 0:00,9
FDNY,Pinterest,http://pinterest.com/fdnyhome/,9/21/2012 0:00,65
DRIS,Pinterest,http://pinterest.com/recordsnyc,9/21/2012 0:00,
DOE,SMS,877877,9/21/2012 0:00,"1,253"
NYCHA,SMS,,9/21/2012 0:00,"8,300"
OEM,SMS,,9/21/2012 0:00,"44,547"
NYC Digital,Tumblr,http://nycdigital.tumblr.com,9/21/2012 0:00,"14,658"
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,9/21/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,9/21/2012 0:00,
DOH,Tumblr,http://nychealth.tumblr.com/,9/21/2012 0:00,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,9/21/2012 0:00,18
DOT,Tumblr,http://thedailypothole.tumblr.com ,9/21/2012 0:00,"3,668"
EDC,Tumblr,http://nycedc.tumblr.com/,9/21/2012 0:00,"18,480"
HRA,Tumblr,http://nycdads.tumblr.com,9/21/2012 0:00,
NYC & Co,Tumblr,nycgo.tumblr.com,9/21/2012 0:00,"1,061"
NYC Digital,Tumblr,madeinny.tumblr.com,9/21/2012 0:00,85
NYC Digital,Tumblr,http://nycopendata.tumblr.com,9/21/2012 0:00,349
NYC Gov,Tumblr,nycgov.tumblr.com,9/21/2012 0:00,"19,062"
OEM,Tumblr,http://nyccert.tumblr.com/,9/21/2012 0:00,22
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,9/21/2012 0:00,22
OMB,Tumblr,http://nycarra.tumblr.com,9/21/2012 0:00,"3,205"
TLC,Tumblr,http://nyctlc.tumblr.com/,9/21/2012 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,9/21/2012 0:00,2
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,9/21/2012 0:00,1
FDNY,Tumblr,http://fdny.tumblr.com/,9/21/2012 0:00,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,9/21/2012 0:00,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,9/21/2012 0:00,43
DOT,Android,You The Man,11/2/2012 0:00,102
City Store,Twitter,http://twitter.com/citystorenyc,9/21/2012 0:00,365
LPC,Twitter,https://twitter.com/NYCLPC,9/21/2012 0:00,690
DOE,Twitter,http://twitter.com/alumny,9/21/2012 0:00,188
OEM,Twitter,http://twitter.com/NYCOEM,9/21/2012 0:00,394
